Tick,Throttle,Speed,Current,Voltage,Speed1
156521,0, 0, 0, 0, 5682
156571,0, 0, 0, 0, 5682
156621,0, 0, 0, 0, 5682
156671,0, 0, 0, 0, 5682
156723,0, 0, 0, 0, 5682
156773,0, 0, 0, 0, 5682
156823,0, 0, 0, 0, 5682
156873,0, 0, 0, 0, 5682
156923,0, 0, 0, 0, 5682
156975,0, 0, 0, 0, 5682
157025,0, 0, 0, 0, 5682
157075,0, 0, 0, 0, 5682
157125,0, 0, 0, 0, 5682
157175,0, 0, 0, 0, 5682
157229,0, 0, 0, 0, 5682
157279,0, 0, 0, 0, 5682
157329,0, 0, 0, 0, 5682
157379,0, 0, 0, 0, 5682
157429,0, 0, 0, 0, 5682
157481,0, 0, 0, 0, 5682
157531,0, 0, 0, 0, 5682
157582,0, 0, 0, 0, 5682
157632,0, 0, 0, 0, 5682
157682,0, 0, 0, 0, 5682
157734,0, 0, 0, 0, 5682
157784,0, 0, 0, 0, 5682
157834,0, 0, 0, 0, 5682
157884,0, 0, 0, 0, 5682
157934,0, 0, 0, 0, 5682
157986,0, 0, 0, 0, 5682
158036,0, 0, 0, 0, 5682
158086,0, 0, 0, 0, 5682
158136,0, 0, 0, 0, 5682
158186,0, 0, 0, 0, 5682
158238,0, 0, 0, 0, 5682
158288,0, 0, 0, 0, 5682
158338,0, 0, 0, 0, 5682
158388,0, 0, 0, 0, 5682
158438,0, 0, 0, 0, 5682
158490,0, 0, 0, 0, 5682
158540,0, 0, 0, 0, 5682
158590,0, 0, 0, 0, 5682
158641,0, 0, 0, 0, 5682
158691,0, 0, 0, 0, 5682
158743,0, 0, 0, 0, 5682
158793,0, 0, 0, 0, 5682
158843,0, 0, 0, 0, 5682
158893,0, 0, 0, 0, 5682
158943,0, 0, 0, 0, 5682
158995,0, 0, 0, 0, 5682
159045,0, 0, 0, 0, 5682
159095,0, 0, 0, 0, 5682
159145,0, 0, 0, 0, 5682
159195,0, 0, 0, 0, 5682
159247,0, 0, 0, 0, 5682
159297,0, 0, 0, 0, 5682
159347,0, 0, 0, 0, 5682
159397,0, 0, 0, 0, 5682
159447,0, 0, 0, 0, 5682
159499,0, 0, 0, 0, 5682
159549,0, 0, 0, 0, 5682
159599,0, 0, 0, 0, 5682
159649,0, 0, 0, 0, 5682
159700,0, 0, 0, 0, 5682
159752,0, 0, 0, 0, 5682
159802,0, 0, 0, 0, 5682
159852,0, 0, 0, 0, 5682
159902,0, 0, 0, 0, 5682
159952,0, 0, 0, 0, 5682
160004,0, 0, 0, 0, 5682
160054,0, 0, 0, 0, 5682
160104,0, 0, 0, 0, 5682
160154,0, 0, 0, 0, 5682
160204,0, 0, 0, 0, 5682
160256,0, 0, 0, 0, 5682
160306,0, 0, 0, 0, 5682
160356,0, 0, 0, 0, 5682
160406,0, 0, 0, 0, 5682
160456,0, 0, 0, 0, 5682
160508,0, 0, 0, 0, 5682
160558,0, 0, 0, 0, 5682
160608,0, 0, 0, 0, 5682
160658,0, 0, 0, 0, 5682
160708,0, 0, 0, 0, 5682
160760,0, 0, 0, 0, 5682
160811,0, 0, 0, 0, 5682
160861,0, 0, 0, 0, 5682
160911,0, 0, 0, 0, 5682
160961,0, 0, 0, 0, 5682
161013,0, 0, 0, 0, 5682
161063,0, 0, 0, 0, 5682
161113,0, 0, 0, 0, 5682
161163,0, 0, 0, 0, 5682
161213,0, 0, 0, 0, 5682
161265,0, 0, 0, 0, 5682
161315,0, 0, 0, 0, 5682
161365,0, 0, 0, 0, 5682
161415,0, 0, 0, 0, 5682
161465,0, 0, 0, 0, 5682
161517,0, 0, 0, 0, 5682
161567,0, 0, 0, 0, 5682
161617,0, 0, 0, 0, 5682
161667,0, 0, 0, 0, 5682
161717,0, 0, 0, 0, 5682
161769,0, 0, 0, 0, 5682
161819,0, 0, 0, 0, 5682
161870,0, 0, 0, 0, 5682
161920,0, 0, 0, 0, 5682
161970,0, 0, 0, 0, 5682
162022,0, 0, 0, 0, 5682
162072,0, 0, 0, 0, 5682
162122,0, 0, 0, 0, 5682
162172,0, 0, 0, 0, 5682
162222,0, 0, 0, 0, 5682
162274,0, 0, 0, 0, 5682
162324,0, 0, 0, 0, 5682
162374,0, 0, 0, 0, 5682
162424,0, 0, 0, 0, 5682
162474,0, 0, 0, 0, 5682
162526,0, 0, 0, 0, 5682
162576,0, 0, 0, 0, 5682
162626,0, 0, 0, 0, 5682
162676,0, 0, 0, 0, 5682
162726,0, 0, 0, 0, 5682
162778,0, 0, 0, 0, 5682
162828,0, 0, 0, 0, 5682
162878,0, 0, 0, 0, 5682
162930,0, 0, 0, 0, 5682
162980,0, 0, 0, 0, 5682
163032,0, 0, 0, 0, 5682
163082,0, 0, 0, 0, 5682
163132,0, 0, 0, 0, 5682
163182,0, 0, 0, 0, 5682
163232,0, 0, 0, 0, 5682
163284,0, 0, 0, 0, 5682
163334,0, 0, 0, 0, 5682
163384,0, 0, 0, 0, 5682
163434,0, 0, 0, 0, 5682
163484,0, 0, 0, 0, 5682
170000, 1000,1000,1000,1000,100
